Event year,landslide category,landslide trigger,landslide size,fatality_count,injury_count,longitude (decimal degrees),latitude (decimal degrees)
2013,2,30,200,0,0,170.5972,-45.8237
2011,2,10,100,0,0,-122.1879,47.9433
2012,1,10,100,0,0,-124.1271,41.0555
2013,1,10,300,0,0,114.8246,25.3919
2014,2,30,100,0,0,-73.8992,40.949
2010,1,30,200,0,0,-122.2861,47.7358
2010,1,30,200,0,0,107.2806,16.2137
2012,1,30,200,0,0,116.497,6.0211
2011,1,30,200,0,0,125.4908,8.572
2008,1,10,300,60,0,111.117,-7.6667
2012,1,30,200,0,0,-119.3774,49.8095
2008,1,30,200,0,0,95.7,29.8
2010,1,30,200,2,0,92.0082,21.4384
2013,1,10,200,0,0,-118.7773,35.4608
2010,1,30,100,0,0,88.6087,27.322
2010,1,30,200,2,0,80.9787,28.7038
2013,1,10,200,0,0,-105.6744,40.3364
2008,1,30,200,0,0,137.1998,34.9489
2010,1,30,200,0,0,-43.0455,-22.8781
2008,2,30,200,1,0,-99.365,19.436
2012,1,10,200,0,0,-123.1155,44.8993
2010,1,30,200,0,0,95.8776,28.4298
2016,1,30,100,0,0,73.009,19.19
2008,1,30,200,0,0,83.45,28.57
2011,2,30,200,4,0,98.9476,8.2531
2016,1,30,300,5,3,92.6351,27.0136
2011,1,10,200,0,0,77.1935,32.3237
2015,1,30,200,1,5,98.2997,7.8784
2011,1,30,300,9,0,-77.2223,1.507
2013,1,30,200,0,0,75.4466,34.2601
2014,1,30,200,0,0,-111.9381,41.1272
2015,1,30,100,0,2,72.8406,19.1209
2010,1,30,100,0,0,-1.7949,53.9923
2012,1,10,100,0,0,-80.0176,40.4376
2011,2,30,200,0,0,-121.6296,55.6976
2012,1,30,200,0,0,88.5577,27.7167
2017,1,10,100,0,0,174.7660073,-41.32446098
2013,2,10,100,0,0,-75.0289,43.0091
2013,1,10,200,4,7,75.2476,12.8446
2010,1,30,200,0,0,74.2869,36.0636
2008,1,10,200,0,0,122.9747,10.7349
2011,1,30,200,0,0,76.9408,9.8306
2015,1,10,200,4,2,121.9162,13.9716
2014,1,30,300,8,1,124.8238,1.3801
2013,1,30,200,1,0,121.6,14.7333
2008,1,10,300,21,0,93.6287,27.0998
2010,1,30,200,0,0,78.8847,30.2485
2012,1,30,200,0,0,120.6003,16.4185
2011,2,30,100,0,0,-122.4484,37.8871
2013,2,30,100,0,0,-82.6605,37.4598
2014,1,10,100,0,0,75.2406,33.2395
2014,1,20,200,0,0,8.4163,44.2136
2009,1,30,200,3,0,98.5333,2.8
2013,1,10,200,,1,91.7599,26.1771
2014,1,20,100,0,0,-1.2786,50.766
2015,1,30,200,0,0,75.1994,32.9961
2014,2,30,200,0,0,-122.3217,47.3473
2014,1,10,100,0,0,-121.7407,49.1797
2010,1,30,200,0,0,-43.1737,-22.962
2012,1,30,200,0,0,153.3923,-28.5358
2008,1,30,200,0,0,100.266,5.35
2014,1,10,200,9,0,82.68,28.0054
2010,1,30,200,9,0,122.1815,-0.936
2012,1,30,200,0,0,95.4993,26.9986
2009,1,30,200,0,0,109,-7.7333
2016,1,20,200,2,4,91.752,27.5523
2011,2,30,200,0,0,93.8067,25.7713
2015,2,10,100,0,0,-93.9131,35.8736
2010,2,30,100,0,0,-118.2246,34.2342
2015,1,30,200,1,0,88.6556,27.0875
2010,1,30,200,0,0,-4.7497,50.3859
2015,2,10,200,0,0,-122.315,47.9196
2012,1,10,200,0,0,107.5044,-6.9959
2007,1,30,200,0,0,79.349,30.4
2009,2,30,200,3,0,-43.24,-23
2016,2,30,200,0,0,101.44,30.0694
2011,1,30,200,0,0,-80.1091,40.3927
2015,1,20,100,0,0,91.8295,22.3513
2016,1,10,100,0,0,-81.4268,37.4096
2012,1,10,100,0,0,-124.3924,42.6118
2012,2,30,200,0,0,-109.9704,44.5259
2011,1,30,200,0,0,176.8242,-40.1685
2010,2,30,100,0,0,-119.7669,37.6782
2009,2,30,200,0,0,-123.1595,47.3681
2015,2,30,100,0,0,-134.4739,58.3336
2008,1,30,200,1,0,85.3717,27.777
2008,1,10,200,6,0,103.95,27.137
2014,1,10,200,4,0,80.1721,6.6206
2012,2,30,300,10,0,101.8873,27.8235
2013,2,10,200,0,0,93.0515,27.8837
2015,1,10,100,0,38,-84.6701,13.9719
2010,1,30,200,0,0,80.9779,6.8066
2007,1,10,200,0,0,78.3027,30.0702
2011,1,10,200,0,0,88.42572376,27.05374234
2010,1,30,300,18,0,126.6457,-3.4326
2014,1,30,300,11,0,140.718,-2.5236
2011,2,30,100,0,0,-74.0424,40.7443
2010,1,30,200,0,0,-66.9146,10.4891
2010,1,30,200,0,0,-43.0784,-22.9006
2011,1,30,200,0,0,119.6525,-3.6849
2013,1,30,200,5,4,104.1313,28.2654
2008,2,40,100,1,0,-117.4619,49.7701
2010,1,30,200,0,0,80.058,29.7911
2016,2,10,200,0,0,-68.9434,47.1496
2016,1,20,300,35,0,73.1642,35.2856
2012,1,30,200,0,0,25.7153,42.7188
2015,1,20,200,16,0,74.799,33.9445
2015,1,30,100,0,0,-5.0937,57.147
2014,1,30,300,0,0,172.7072,-43.6069
2015,2,40,200,0,0,-81.7334,38.5312
2010,1,30,200,0,0,-43.1201,-22.9033
2012,1,30,200,0,0,-60.7651,11.1807
2010,1,30,300,45,0,75.6213,35.0148
2007,1,10,200,0,0,100.7943,4.8525
2014,1,30,100,1,0,81.6165,29.1491
2010,2,30,200,6,0,86.0332,27.6661
2010,1,30,200,0,0,77.1038,31.0215
2011,1,20,200,0,0,77.2147,32.4318
2012,1,30,300,0,0,97.1598,30.4297
2015,1,10,200,0,0,77.4767,10.2288
2007,2,10,200,1,0,107.9833,33.5667
2011,1,30,200,6,0,93.9482,24.8063
2007,1,10,200,8,0,73.8362,15.5063
2012,1,10,200,4,0,120.5962,16.4034
2010,2,30,200,0,0,-107.2343,39.2105
2011,1,30,200,0,0,74.1447,15.2932
2015,1,10,200,1,0,-124.0743,44.0434
2013,1,10,200,0,0,-122.3275065,47.88901904
2011,1,30,200,0,0,99.0886,9.0103
2008,2,30,200,0,0,100.2906,5.389
2013,1,30,100,0,0,-81.6885,36.1316
2008,1,10,200,0,0,77.08,30.7
2011,1,30,100,0,0,-92.4623,36.4461
2015,2,10,200,0,0,70.4275,39.0712
2015,2,40,200,0,0,71.7041,37.5773
2011,1,30,200,0,0,75.1996,33.4406
2010,1,30,200,0,0,92.8416,22.7176
2009,1,30,200,0,0,92.8,27.7
2011,1,30,200,0,0,125.5523,9.6941
2011,2,30,200,0,0,-75.2055,39.982
2016,1,30,200,0,2,71.8631,34.7414
2010,2,30,200,2,0,-3.348,36.8088
2010,2,30,200,0,0,-72.1167,-13.3042
2015,1,20,200,0,0,93.8794,25.5098
2013,2,30,200,4,0,-79.8867,9.3248
2015,1,10,200,0,0,-90.4956,14.6217
2011,2,30,200,4,0,121.3328,16.957
2009,1,30,200,1,0,37.6561,0.0571
2011,1,30,200,1,0,138.1165,-4.193
2010,1,30,100,0,0,-2.9411,53.3705
2014,1,30,100,0,0,-79.7478,9.2924
2011,1,10,200,0,0,119.0076,25.4549
2009,1,30,200,0,0,94.4182,24.8628
2011,1,30,200,0,0,80.9486,6.968
2011,1,30,200,0,0,-70.2129,-32.9563
2013,1,20,100,0,0,-82.5308,35.6508
2013,1,30,200,4,0,123.3034,8.4966
2012,1,10,100,0,0,-122.4926,49.1504
2013,1,30,200,0,0,73.21,35.2959
2011,2,30,100,0,0,-122.2954,47.9122
2010,1,30,200,0,0,79.494,29.6131
2007,2,10,200,2,0,90.9733,23.8917
2014,1,30,200,0,0,110.4545,-7.0132
2015,1,10,200,0,0,-90.4792,14.6317
2013,1,10,200,0,0,-122.3049,47.946
2013,2,30,200,0,0,95.5728,29.8901
2007,1,10,200,1,0,120.9096,18.5038
2011,1,30,200,0,0,125.1507,11.811
2012,1,30,200,0,0,114.1991,3.7122
2012,1,30,200,0,0,72.9084,19.6241
2012,1,30,100,0,0,-122.9165,46.2052
2012,2,10,100,0,0,-122.2272,37.8298
2010,1,30,200,4,0,76.2579,35.192
2015,1,40,200,0,0,24.0725,41.6432
2010,1,30,200,0,0,93.5027,24.9786
2007,1,30,300,0,0,-128.5677,54.5121
2012,2,30,200,0,0,121.505,31.265
2016,2,30,200,4,7,-46.5551,-23.3025
2011,2,30,200,3,0,34.4833,0.3335
2009,1,30,300,24,0,97.3715,26.026
2015,2,10,200,0,0,-122.3813,47.7518
2007,1,10,200,0,0,92.8339,25.2946
2011,1,20,200,0,0,125.572,-8.5955
2010,1,30,200,0,0,84.0366,28.299
2015,1,10,100,0,0,174.7533,-41.2865
2013,1,30,200,0,0,75.1915,33.4431
2016,1,30,200,0,0,-2.0828,53.3599
2015,1,30,100,0,0,73.8182,15.3904
2009,1,30,200,0,0,-6.0935,52.9566
2013,1,20,200,0,0,75.1199,32.5282
2010,2,30,100,0,0,-117.5615,33.6303
2010,1,30,200,0,0,-74.1359,45.3717
2010,1,30,100,0,0,-122.7003,45.5188
2013,1,30,100,0,0,-79.8003,40.3493
2010,2,30,300,14,0,29.3711,-1.6985
2015,1,30,200,0,0,-76.4089,7.1107
2010,1,30,200,0,0,75.6233,34.3951
2016,2,30,200,0,0,107.9439,29.8208
2015,1,20,100,1,4,120.6757,16.3603
2010,1,10,200,3,0,120.2761,14.836
2010,1,30,100,0,0,-80.9,40.5399
2011,1,30,200,0,0,-74.399,4.6502
2009,2,10,100,0,0,-134.4003,58.2977
2013,1,30,200,0,0,74.1158,15.6365
2011,1,30,200,0,0,106.0995,25.1784
2008,2,30,200,4,0,7.376,45.7513
2013,2,10,200,0,0,-83.5619,36.731
2012,1,30,200,0,0,125.969436,7.192857627
2010,1,30,200,8,0,128.1777,-3.7027
2010,2,30,200,2,0,37.0498,-0.5487
2007,1,10,300,2,0,76.2665,32.0985
2012,1,30,200,3,0,91.7162,26.1226
2015,1,30,200,2,1,91.893,25.583
2013,1,30,300,0,0,97.9203,18.7919
2011,2,10,200,0,0,-107.6645,37.8121
2010,1,30,200,0,0,123.7227,7.9046
2015,1,10,100,0,0,-124.0874,44.1705
2015,1,20,100,0,0,84.6634,28.1046
2013,2,30,200,0,0,98.2938,8.6771
2015,1,30,100,0,0,-122.2425,47.5935
2013,1,30,200,0,0,8.9042,44.4979
2011,1,30,100,0,0,73.7167,16.1078
2010,2,30,200,0,0,-156.9621,21.1589
2011,1,30,300,17,0,107.7705,-7.5907
2013,2,30,200,0,0,-116.1053,44.1144
2015,2,20,200,0,0,-122.4371,45.6028
2012,2,10,200,0,0,-122.0206,36.9933
2015,2,10,100,0,1,-122.8382,46.0472
2012,1,10,200,5,0,107.9608,-7.4576
2014,1,20,100,0,0,-82.4247,38.4832
2015,1,20,200,0,0,78.616,30.7864
2013,1,30,200,0,0,76.9161,31.8795
2016,1,20,200,0,0,84.8756,28.2317
2016,1,10,200,0,0,144.9513,-6.0356
2010,1,30,200,2,0,92.3814,24.6005
2014,1,30,200,0,0,-76.6163,39.3194
2011,1,30,200,0,0,74.3445,34.2101
2010,2,30,200,3,0,18.5879,44.5415
2010,1,30,200,0,0,46.3667,40.6905
2011,1,30,200,0,0,-83.8525,9.9792
2010,1,30,200,0,0,109.2347,23.7273
2015,1,20,200,0,0,115.2202,5.3149
2011,1,30,200,0,0,-84.6515,39.2515
2014,1,10,100,0,0,78.0803,30.4305
2011,1,30,200,0,0,84.125,27.6454
2013,1,30,200,0,0,80.2369,30.0718
2010,1,30,200,3,0,84.17758452,28.22020061
2013,1,30,100,0,0,-109.2835,33.7576
2010,1,30,200,0,0,87.2196,27.6063
2013,1,30,200,0,0,-83.2578,35.4059
2015,1,10,200,0,0,-90.5025,14.6297
2014,1,20,300,14,0,69.0971,37.9107
2014,1,30,300,1,225,-75.0369,-12.432
2015,1,30,200,0,0,101.854,3.3694
2013,1,30,200,0,0,34.4057,1.3743
2013,1,10,200,0,0,85.2114,27.8196
2011,1,30,100,0,0,-80.0941,40.5172
2011,2,30,200,0,0,98.6677,10.0506
2008,1,30,300,7,0,75.52,35.8975
2011,1,30,200,0,0,108.0197,-7.2269
2014,2,30,300,3,0,-65.8667,-28.2167
2014,1,10,200,1,0,101.3882,4.5791
2012,1,10,200,0,0,125.0030939,10.47892965
2011,2,30,200,1,0,-38.0702,-8.4454
2008,1,30,200,4,0,81.3167,29.3833
2012,1,10,200,0,0,-122.2813,47.8205
2007,1,30,200,2,0,78.439,30.733
2016,1,20,200,17,0,91.8569,27.5799
2012,1,30,300,3,0,-75.15,6.98
2007,1,10,200,0,0,75.3098,33.1662
2013,1,10,200,0,0,124.53,1.1837
2011,1,30,100,0,0,-84.4881,39.1153
2015,2,30,200,0,0,-82.4931,37.4038
2013,1,30,200,6,0,-42.3753,-18.7913
2010,1,30,200,0,0,172.8235,-41.3874
2011,1,30,200,0,0,80.6241,7.4678
2009,2,30,100,0,0,-83.9076,34.6768
2008,1,10,200,0,0,123.2211,9.2404
2011,1,30,200,0,0,103.8838,22.4209
2011,1,30,100,0,0,125.0667,11.7
2009,1,30,200,2,0,98.8333,2.5833
2016,1,30,200,0,0,73.3569,34.5554
2013,1,30,100,0,0,51.3831,35.6975
2011,1,10,200,0,0,-67.3097,10.3606
2012,2,30,100,0,0,-116.8291,48.5917
2011,1,30,200,0,0,114.318,30.6427
2010,1,30,200,7,0,-66.9492,10.5363
2010,1,30,200,0,0,48.3367,41.4
2010,2,30,200,0,0,-43.0571,-22.887
2016,1,30,200,0,3,91.9754,27.5754
2012,1,30,200,0,0,178.2452,-17.9392
2011,2,10,200,0,0,-76.1398,41.1204
2011,1,30,300,2,0,98.7884,19.2078
2007,1,10,200,0,0,80.6128,16.6252
2010,1,30,200,0,0,-82.7228,37.3298
2014,1,10,100,0,0,-73.6527,40.8478
2011,1,10,200,0,0,92.2833,27.44
2010,1,30,200,0,0,-87.1288,35.7322
2012,1,30,300,19,0,131,33.0001
2014,2,10,100,0,0,-61.0951,46.3428
2013,2,10,200,0,0,-84.444,34.5117
2014,1,30,200,6,12,-4.0351,5.314
2008,1,30,200,6,0,41.8,41.7
2007,1,10,200,40,0,112.943,2.011
2008,2,30,200,8,0,-66.894,10.466
2008,2,10,100,0,0,-105.248,37.59
2010,1,30,300,145,0,134.5427,-2.7414
2011,2,10,200,0,0,-84.4826,39.1186
2012,1,10,200,0,0,-5.5513,57.3529
2015,1,20,100,0,0,-81.9246,38.4803
2014,2,30,200,0,0,4.736,45.5799
2010,1,30,200,0,0,-43.1293,-22.8796
2013,1,10,200,3,0,102.8154,30.3818
2013,1,10,200,0,0,-1.0083,53.5947
2007,1,30,200,0,0,-72.754,19.699
2014,1,30,200,0,0,106.981,-6.7022
2013,1,20,200,0,0,79.3276,30.4041
2014,2,10,100,0,0,174.7855,-41.2941
2010,1,30,100,0,0,-119.9601,35.9816
2015,1,20,200,0,0,74.4117,34.0968
2010,1,30,100,0,0,-117.1709,34.1813
2011,1,30,100,0,0,-84.7904,39.1369
2010,1,30,200,6,0,113.2666,23.1316
2012,1,30,200,0,0,-3.8087,57.2847
2010,1,30,300,11,0,-99.6469,19.288
2013,2,30,100,0,0,-76.1962,40.6864
2012,1,10,100,0,0,-124.4077,42.6439
2014,2,30,100,0,0,-105.9315,38.4998
2015,1,10,200,0,0,98.5297,3.2231
2011,1,30,200,0,0,-76.9104,18.2724
2010,1,30,200,10,0,-43.2063,-22.9493
2014,2,30,200,0,0,137.2532,36.1444
2014,1,10,100,0,0,-85.2366,38.6914
2014,1,10,100,6,0,-91.1836,14.7836
2013,1,10,200,0,0,146.1258,-41.1274
2015,1,30,100,0,0,6.8971,45.9291
2008,1,30,200,5,0,106.9505,-7.0216
2013,1,30,200,2,1,72.8676,19.0263
2014,2,10,100,0,0,40.298,43.6698
2013,1,30,200,0,0,-112.1563,40.4893
2016,2,30,200,0,0,44.6302,42.7277
2008,1,30,200,3,0,84.42143526,28.10025822
2013,2,20,200,0,0,94.1497,25.8266
2010,1,30,200,1,0,79.5519,29.3576
2015,1,20,100,0,0,114.937,4.6366
2014,1,20,200,0,0,140.7062,-2.5221
2013,1,10,200,0,0,123.9115,10.43
2014,1,30,200,3,0,81.0684,6.9438
2010,2,30,200,4,0,84.0999,28.2598
2010,1,30,200,0,0,170.0982,-45.9034
2010,1,30,200,0,0,-43.1227,-22.8999
2010,1,30,200,0,0,-61.5929,10.6915
2014,2,10,100,0,0,-115.7367,43.8807
2015,1,10,100,0,0,-122.7348,44.0772
2016,1,30,300,0,0,29.5948,-1.8245
2010,1,30,200,0,0,-43.2345,-22.9654
2011,2,30,200,5,0,86.7174,27.6674
2010,2,30,200,0,0,92.4504,20.8486
2015,1,10,200,0,0,-90.5065,14.6281
2008,1,30,200,0,0,121.2541,14.7231
2010,1,30,200,0,0,107.8995,-7.0562
2008,1,30,200,3,0,-70.4516,-34.103
2010,1,30,100,0,0,-107.1577,33.9917
2012,1,30,200,0,0,-118.198,51.0039
2008,1,30,200,0,0,43.6319,15.5892
2016,2,30,200,5,1,69.8266,39.8751
2015,1,10,200,1,0,18.024,44.2613
2011,2,30,200,0,0,-123.1524,47.3042
2015,1,30,200,7,0,-38.4837,-12.9828
2013,2,30,200,0,0,-105.3514,36.7025
2016,2,30,200,0,0,-108.0511,38.0131
2010,2,30,100,0,0,-81.6513,38.3534
2010,1,30,200,0,0,123.8452,10.3166
2008,2,30,200,14,0,35.6167,1.3
2013,1,30,200,6,2,-87.9338,14.951
2015,1,30,100,0,0,-157.8939,21.3996
2008,1,30,200,10,0,80.595,28.694
2008,1,10,100,0,0,106.5458,29.5524
2014,1,30,100,0,0,125.3015,7.253
2013,1,10,200,6,0,36.6905,-1.1679
2010,1,30,200,3,0,137.1406,35.478
2015,1,20,100,0,0,-91.3708,39.7281
2011,1,30,200,0,0,126.3235,7.8705
2011,1,30,200,3,0,86.0567,27.3824
2010,1,30,100,0,0,-43.09175971,-22.91017122
2013,1,30,200,1,2,74.8799,33.0852
2013,1,30,200,0,0,-82.5264,35.6425
2015,1,10,200,0,0,-124.0097,44.1646
2010,1,30,200,0,0,-83.9529,10.1433
2011,1,30,200,0,0,175.8168,-40.3348
2013,2,10,200,0,0,-82.7938,35.5429
2015,1,10,200,0,0,-3.4067,57.5051
2013,1,10,100,0,0,-89.5569,40.6549
2011,1,10,300,15,0,-91.3148,15.8076
2010,2,30,300,12,0,93.3497,27.8997
2014,2,20,300,0,0,-4.8565,56.2264
2010,1,30,200,0,0,-43.1992,-22.9577
2015,1,20,100,0,0,88.4397,27.0816
2010,1,10,200,0,0,-61.3731,15.5918
2013,1,30,200,0,1,73.9214,15.5419
2010,1,30,200,0,0,-43.0967,-22.8766
2012,1,30,200,2,0,123.758,10.2112
2013,2,30,200,0,0,-116.7776,31.978
2013,1,10,200,0,0,-122.282,47.8634
2013,1,30,200,3,0,74.0967,33.7706
2010,1,30,200,0,0,-90.6158,14.665
2010,1,30,200,0,0,146.4399,-37.1475
2012,1,30,300,2,0,35.7876,0.4339
2013,1,30,200,0,0,104.3531,31.5785
2013,2,30,200,1,1,-43.3987,-21.7303
2016,1,20,200,0,0,114.3859,3.3334
2014,1,10,100,0,0,7.289,46.8769
2015,1,30,200,0,0,123.0608,7.7364
2011,1,10,100,0,0,-106.5372,39.6492
2011,1,20,200,0,0,125.6266,10.0599
2012,1,30,200,0,0,76.8168,9.6991
2013,1,10,200,3,0,140.7206,-2.5015
2011,2,30,200,0,0,-123.0976,47.4705
2010,1,30,200,0,0,96.3167,25.6167
2010,1,30,200,0,0,107.3461,-6.6279
2010,2,10,100,0,0,-85.0777,36.2585
2009,1,30,200,6,0,29.9821,-1.2509
2011,1,30,300,40,0,34.3175,1.2603
2011,1,10,100,0,0,-4.1018,57.5291
2013,2,30,200,0,0,-4.0337,53.042
2011,1,10,200,1,0,83.3789,27.6264
2010,1,30,200,0,0,13.3267,-8.875
2012,2,30,200,0,0,-122.4921,49.1453
2012,2,30,200,0,0,-93.1569,45.0514
2011,1,30,200,0,0,111.2883,-8.1413
2013,1,30,200,6,10,-75.6568,1.7417
2011,2,30,200,0,0,-90.6426,38.5678
2011,1,30,200,0,0,74.9035,33.5808
2011,1,30,200,2,0,-74.2239,7.7895
2011,1,30,100,0,0,-80.8202,40.127
2015,1,10,200,0,0,-86.9225,37.4774
2008,2,10,100,0,0,-75.2291,41.942
2010,1,30,200,0,0,-60.93708891,10.83392769
2014,2,10,200,0,0,-106.0795,38.5064
2011,1,30,200,3,0,125.4427,9.543
2013,1,10,200,0,0,123.8654,10.2976
2010,2,30,100,0,0,-83.5013,38.1107
2010,2,30,100,0,0,-116.9472,34.0935
2010,1,10,200,0,0,78.2619,31.5158
2011,1,30,200,0,0,-80.38,7.5955
2010,1,30,200,0,0,106.8256,28.1336
2011,2,30,100,0,0,-1.6138,54.9632
2007,2,10,100,16,0,-15.441,28.1223
2013,1,30,200,3,0,9.4461,0.4298
2007,1,10,200,2,0,116.4453,6.043
2010,2,30,200,0,0,-43.0885,-22.8988
2011,2,30,200,0,0,-122.5048,47.6647
2011,1,30,200,0,0,75.17240669,33.35406635
2008,1,30,200,1,0,115.4238,-8.5579
2012,1,10,200,0,0,76.322,10.077
2011,2,30,200,0,0,-83.1872,37.2537
2011,1,30,200,0,0,-15.4314,28.1011
2015,1,10,200,0,0,-122.3327,45.2824
2011,2,30,200,0,0,-79.9373,40.4243
2010,1,30,200,1,0,-66.9486,10.5139
2012,1,30,200,2,0,-72.4006,19.7041
2013,1,10,200,4,0,123.3034,8.4966
2008,1,30,200,4,0,112.2414,27.2717
2013,1,10,300,15,0,92.7175,23.7281
2008,1,30,200,92,0,105.829,21.0559
2012,2,10,200,2,0,106.5218,-6.8026
2015,1,10,200,0,0,-86.5292,33.2334
2013,1,30,200,0,0,-61.441,15.6308
2008,1,30,100,0,0,-3,55.15
2010,1,20,200,0,0,76.818,30.9141
2007,2,10,100,0,0,-123.1341,49.3
2015,1,20,200,0,0,158.1908,-8.8189
2014,1,30,100,0,0,4.7797,6.5014
2011,2,10,200,0,0,-123.1258,46.19
2010,2,30,200,3,0,-46.7433,-23.2801
2010,1,10,200,0,0,18.31,44.7
2014,1,20,100,2,0,79.1464,29.1585
2009,2,10,100,0,0,-121.9607,47.4412
2008,2,30,100,0,0,-2.316,56.949
2013,1,30,200,1,0,83.8799,27.9196
2013,1,30,200,,2,75.1984,33.3216
2014,1,10,200,2,0,-91.0096,15.0771
2010,1,30,200,0,0,123.89,10.38
2014,1,30,300,1,0,114.928,-8.2053
2012,1,30,200,0,0,-118.9592,50.8122
2011,2,30,200,0,0,-95.1924,16.1863
2015,1,30,200,0,0,139.5928,-3.6511
2010,1,30,200,0,0,178.2123,-19.0587
2011,2,10,200,0,0,-83.1002,35.5288
2010,1,10,200,0,0,76.991,30.8522
2015,1,10,200,3,0,83.3841,28.1281
2012,1,30,200,0,0,-105.343,40.5733
2010,1,30,200,0,0,92.2897,25.3433
2013,2,30,200,0,0,13.6488,47.562
2015,1,10,100,0,0,-90.5312,14.4758
2008,1,10,200,0,0,-75.7967,8.8856
2016,1,30,100,0,0,132.6337,34.4359
2011,1,30,200,0,0,101.7679,3.1852
2012,1,30,200,0,0,75.2382,33.2412
2009,1,30,200,0,0,36.9667,-0.6833
2008,2,10,100,0,0,-106.715,35.7279
2010,2,30,100,0,0,-82.4698,37.796
2010,1,30,200,0,0,-77.331,18.1437
2011,1,10,200,0,1,-78.5061,-0.2633
2013,1,30,200,0,0,-122.4937,48.0955
2007,1,10,200,3,0,107.293,21.0233
2017,1,30,300,4,0,86.04142973,27.66868142
2011,2,30,200,0,0,-123.1412,47.4074
2011,1,30,200,2,0,120.4502,16.1509
2013,1,10,200,0,0,91.6906,26.1016
2013,2,10,200,0,0,92.6755,24.2315
2015,1,30,200,19,0,88.1835,26.8843
2013,1,10,200,0,0,101.677,3.0994
2011,2,30,100,0,0,-72.4875,44.2553
2010,1,30,200,0,0,91.763,26.1965
2008,1,10,200,1,0,87.106,27.499
2010,1,30,100,0,0,-83.0302,37.6921
2011,1,30,200,1,0,-69.9833,18.5
2012,1,10,300,2,0,35.5656019,0.770421582
2011,1,30,300,0,0,-110.3475,31.4733
2013,2,30,200,1,0,173.0089,-41.0079
2010,1,30,200,0,0,168.1112,-44.8454
2014,2,30,100,0,0,-122.6062,38.8843
2012,2,30,200,5,0,101.7673,23.2349
2014,1,30,300,0,0,-122.263,47.2586
2007,2,10,200,0,0,-76.35,17.95
2007,1,10,200,1,0,122.2,11.0333
2016,1,10,200,2,0,107.9299,-6.8628
2015,2,30,200,4,1,3.3713,6.6149
2007,1,10,300,21,0,110.141,-7.28
2014,1,30,300,0,0,106.6113,-6.1354
2010,1,30,200,0,0,-43.1854,-22.9312
2009,2,30,200,8,0,-53.3906,-29.5345
2014,1,10,200,0,0,-80.0176,40.4381
2013,1,10,200,0,0,78.1996,31.4551
2007,1,10,200,0,0,78.8205,14.4702
2009,1,30,200,0,0,174.6706,-36.5124
2013,2,10,200,0,0,-83.3765,36.8406
2014,1,20,200,7,12,80.2182,29.5829
2012,2,10,200,0,0,-4.8568,56.2265
2010,2,30,200,1,0,-87.1978,14.0831
2011,1,10,200,0,0,6.856,62.185
2014,2,30,200,3,0,106.9764,29.9641
2011,2,30,100,0,0,-61.444,10.1359
2015,1,10,200,0,0,94.1201,23.7736
2008,1,10,200,2,0,77.2665,34.219
2016,1,10,200,0,0,-79.023,-2.1162
2010,1,30,200,0,0,109.0947,-7.4038
2014,2,30,200,0,0,-121.3942,46.6368
2011,1,30,200,1,0,77.1958,28.6809
2009,1,30,200,5,0,111.0394,-6.7536
2015,1,20,200,0,0,115.2203,5.3149
2011,2,30,100,0,0,-79.8521,39.8842
2010,1,30,200,0,0,-43.1193,-22.904
2013,2,10,200,0,0,-81.7737,28.5529
2010,1,30,200,0,0,79.0264,30.6509
2010,1,30,200,0,0,-43.2347,-22.9363
2015,1,20,200,0,0,91.8806,26.1028
2010,1,10,200,0,0,26.3516,45.3334
2014,1,10,100,0,0,-82.6342,8.7636
2013,2,10,200,0,0,-105.298,40.0116
2014,1,20,100,0,0,-84.8095,12.3535
2012,1,30,200,3,0,143.6517,-6.1415
2012,1,10,200,0,0,106.8493,-6.3551
2011,1,30,200,0,0,75.1999,33.3645
2011,1,30,100,0,0,81.08551842,6.973059881
2012,1,30,200,0,0,106.5646,-6.9811
2010,2,30,100,0,0,-92.4181,41.0266
2008,1,30,200,0,0,-83.064,8.67
2013,1,10,200,0,0,-105.3357,39.8958
2011,1,30,200,5,0,80.64175069,6.639631955
2013,2,30,200,0,0,-120.0356,39.4254
2010,1,30,200,0,0,19.71636831,49.84630472
2017,2,20,200,0,0,93.94633448,25.83762589
2015,1,10,200,0,0,175.3072,-39.9001
2007,1,10,200,18,0,73.5189,16.9648
2011,1,30,200,0,0,-80.0671,40.6525
2010,1,30,200,10,0,109.0293,32.6848
2008,1,30,200,10,0,-73.15,8.32
2014,1,10,200,0,0,-90.5164,14.664
2014,2,10,200,1,10,29.408,36.4676
2013,1,30,200,0,0,-79.6667,9.5676
2011,1,30,200,0,0,-122.26,37.3963
2011,1,30,300,0,0,-84.1857,39.0928
2009,1,30,200,5,0,29.9832,-1.2355
2013,1,30,200,0,0,75.1489,32.8363
2008,1,10,200,0,0,-2.3939,51.5392
2011,1,30,200,1,0,-70.9189,19.3556
2007,2,10,200,38,0,114.2584,30.6018
2014,2,10,100,0,0,-116.8526,32.7862
2014,1,20,100,0,0,106.9277,27.7218
2011,1,30,200,6,0,-75.5767,6.2433
2010,1,30,200,6,0,72.6625,34.8733
2013,2,30,200,0,0,-107.8406,37.3466
2013,1,30,200,0,0,77.3052,32.3573
2015,1,20,200,3,2,77.3525,31.1263
2010,1,30,200,0,0,-61.5611,10.6949
